Fraction,Population,Recruitment Duration,Release Duration
0.7046256648504079,Irreversibly Silent,3.91,2.01
0.2536068296193259,Active,3.91,2.11
0.7046256648504079,Irreversibly Silent,3.91,2.11
0.25662480309175845,Active,3.91,2.21
0.7046256648504079,Irreversibly Silent,3.91,2.21
0.2594247046257721,Active,3.91,2.31
0.7046256648504079,Irreversibly Silent,3.91,2.31
0.26202228282448325,Active,3.91,2.41
0.7046256648504079,Irreversibly Silent,3.91,2.41
0.26443213698989687,Active,3.91,2.51
0.7046256648504079,Irreversibly Silent,3.91,2.51
0.26666785548826566,Active,3.91,2.61
0.7046256648504079,Irreversibly Silent,3.91,2.61
0.26874208562563284,Active,3.91,2.71
0.7046256648504079,Irreversibly Silent,3.91,2.71
0.2706664390474202,Active,3.91,2.81
0.7046256648504079,Irreversibly Silent,3.91,2.81
0.27245174477902256,Active,3.91,2.91
0.7046256648504079,Irreversibly Silent,3.91,2.91
0.27410804779588693,Active,3.91,3.01
0.7046256648504079,Irreversibly Silent,3.91,3.01
0.2756446634524903,Active,3.91,3.11
0.7046256648504079,Irreversibly Silent,3.91,3.11
0.27707022647526924,Active,3.91,3.21
0.7046256648504079,Irreversibly Silent,3.91,3.21
0.27839273451950197,Active,3.91,3.31
0.7046256648504079,Irreversibly Silent,3.91,3.31
0.2796197311129548,Active,3.91,3.41
0.7046256648504079,Irreversibly Silent,3.91,3.41
0.280758103869416,Active,3.91,3.51
0.7046256648504079,Irreversibly Silent,3.91,3.51
0.2818142216873048,Active,3.91,3.61
0.7046256648504079,Irreversibly Silent,3.91,3.61
0.2827940275279789,Active,3.91,3.71
0.7046256648504079,Irreversibly Silent,3.91,3.71
0.28370303372878636,Active,3.91,3.81
0.7046256648504079,Irreversibly Silent,3.91,3.81
0.28454635162558756,Active,3.91,3.91
0.7046256648504079,Irreversibly Silent,3.91,3.91
0.2853287181203106,Active,3.91,4.01
0.7046256648504079,Irreversibly Silent,3.91,4.01
0.286054519193539,Active,3.91,4.11
0.7046256648504079,Irreversibly Silent,3.91,4.11
0.2867278662165189,Active,3.91,4.21
0.7046256648504079,Irreversibly Silent,3.91,4.21
0.2873526299165811,Active,3.91,4.31
0.7046256648504079,Irreversibly Silent,3.91,4.31
0.2879322503502271,Active,3.91,4.41
0.7046256648504079,Irreversibly Silent,3.91,4.41
0.28846998926598516,Active,3.91,4.51
0.7046256648504079,Irreversibly Silent,3.91,4.51
0.28896887228617796,Active,3.91,4.61
0.7046256648504079,Irreversibly Silent,3.91,4.61
0.28943170532735807,Active,3.91,4.71
0.7046256648504079,Irreversibly Silent,3.91,4.71
0.28986108939138266,Active,3.91,4.81
0.7046256648504079,Irreversibly Silent,3.91,4.81
0.29025943372712937,Active,3.91,4.91
0.7046256648504079,Irreversibly Silent,3.91,4.91
0.2906289673628518,Active,3.91,5.01
0.7046256648504079,Irreversibly Silent,3.91,5.01
0.09043871831748743,Active,4.01,0.01
0.7146171827310112,Irreversibly Silent,4.01,0.01
0.10452469926662475,Active,4.01,0.11
0.7146171827310112,Irreversibly Silent,4.01,0.11
0.11759287633908212,Active,4.01,0.21
0.7146171827310112,Irreversibly Silent,4.01,0.21
0.12971679229245714,Active,4.01,0.31
0.7146171827310112,Irreversibly Silent,4.01,0.31
0.1409646752298909,Active,4.01,0.41
0.7146171827310112,Irreversibly Silent,4.01,0.41
0.15139982667882146,Active,4.01,0.51
0.7146171827310112,Irreversibly Silent,4.01,0.51
0.16108097022759976,Active,4.01,0.61
0.7146171827310112,Irreversibly Silent,4.01,0.61
0.17006258586500927,Active,4.01,0.71
0.7146171827310112,Irreversibly Silent,4.01,0.71
0.17839521434081967,Active,4.01,0.81
0.7146171827310112,Irreversibly Silent,4.01,0.81
0.18612576553152752,Active,4.01,0.91
0.7146171827310112,Irreversibly Silent,4.01,0.91
0.19329773390051475,Active,4.01,1.01
0.7146171827310112,Irreversibly Silent,4.01,1.01
0.1999514793914442,Active,4.01,1.11
0.7146171827310112,Irreversibly Silent,4.01,1.11
0.20612444123629903,Active,4.01,1.21
0.7146171827310112,Irreversibly Silent,4.01,1.21
0.21185135434622987,Active,4.01,1.31
0.7146171827310112,Irreversibly Silent,4.01,1.31
0.21716448149911746,Active,4.01,1.41
0.7146171827310112,Irreversibly Silent,4.01,1.41
0.2220937004830916,Active,4.01,1.51
0.7146171827310112,Irreversibly Silent,4.01,1.51
0.22666675013015716,Active,4.01,1.61
0.7146171827310112,Irreversibly Silent,4.01,1.61
0.23090936161487563,Active,4.01,1.71
0.7146171827310112,Irreversibly Silent,4.01,1.71
0.23484539844990227,Active,4.01,1.81
0.7146171827310112,Irreversibly Silent,4.01,1.81
0.23849700907676757,Active,4.01,1.91
0.7146171827310112,Irreversibly Silent,4.01,1.91
0.24188481411537482,Active,4.01,2.01
0.7146171827310112,Irreversibly Silent,4.01,2.01
0.2450278280921384,Active,4.01,2.11
0.7146171827310112,Irreversibly Silent,4.01,2.11
0.2479437380881951,Active,4.01,2.21
0.7146171827310112,Irreversibly Silent,4.01,2.21
0.25064895102696294,Active,4.01,2.31
0.7146171827310112,Irreversibly Silent,4.01,2.31
0.2531586829247736,Active,4.01,2.41
0.7146171827310112,Irreversibly Silent,4.01,2.41
0.25548703937180434,Active,4.01,2.51
0.7146171827310112,Irreversibly Silent,4.01,2.51
0.2576471489814169,Active,4.01,2.61
0.7146171827310112,Irreversibly Silent,4.01,2.61
0.2596512316735947,Active,4.01,2.71
0.7146171827310112,Irreversibly Silent,4.01,2.71
0.26151050626293326,Active,4.01,2.81
0.7146171827310112,Irreversibly Silent,4.01,2.81
0.26323543555425394,Active,4.01,2.91
0.7146171827310112,Irreversibly Silent,4.01,2.91
0.26483572482027046,Active,4.01,3.01
0.7146171827310112,Irreversibly Silent,4.01,3.01
0.2663203743918293,Active,4.01,3.11
0.7146171827310112,Irreversibly Silent,4.01,3.11
0.2676977269965352,Active,4.01,3.21
0.7146171827310112,Irreversibly Silent,4.01,3.21
0.2689755098457616,Active,4.01,3.31
0.7146171827310112,Irreversibly Silent,4.01,3.31
0.2701610109055117,Active,4.01,3.41
0.7146171827310112,Irreversibly Silent,4.01,3.41
0.2712608855598497,Active,4.01,3.51
0.7146171827310112,Irreversibly Silent,4.01,3.51
0.27228128701783505,Active,4.01,3.61
0.7146171827310112,Irreversibly Silent,4.01,3.61
0.27322795726019067,Active,4.01,3.71
0.7146171827310112,Irreversibly Silent,4.01,3.71
0.27410622220925857,Active,4.01,3.81
0.7146171827310112,Irreversibly Silent,4.01,3.81
0.2749210203515893,Active,4.01,3.91
0.7146171827310112,Irreversibly Silent,4.01,3.91
0.27567692840938846,Active,4.01,4.01
0.7146171827310112,Irreversibly Silent,4.01,4.01
0.2763781840608227,Active,4.01,4.11
0.7146171827310112,Irreversibly Silent,4.01,4.11
0.2770287590899157,Active,4.01,4.21
0.7146171827310112,Irreversibly Silent,4.01,4.21
0.27763239420836466,Active,4.01,4.31
0.7146171827310112,Irreversibly Silent,4.01,4.31
0.27819241273889234,Active,4.01,4.41
0.7146171827310112,Irreversibly Silent,4.01,4.41
0.2787119661234096,Active,4.01,4.51
0.7146171827310112,Irreversibly Silent,4.01,4.51
0.279193977664742,Active,4.01,4.61
0.7146171827310112,Irreversibly Silent,4.01,4.61
0.27964115839316117,Active,4.01,4.71
0.7146171827310112,Irreversibly Silent,4.01,4.71
0.2800560213590935,Active,4.01,4.81
0.7146171827310112,Irreversibly Silent,4.01,4.81
0.28044089435200525,Active,4.01,4.91
0.7146171827310112,Irreversibly Silent,4.01,4.91
0.2807979310454637,Active,4.01,5.01
0.7146171827310112,Irreversibly Silent,4.01,5.01
0.08737858244076183,Active,4.11,0.01
0.724270860768939,Irreversibly Silent,4.11,0.01
0.10098813702064918,Active,4.11,0.11
0.724270860768939,Irreversibly Silent,4.11,0.11
0.11361431263237769,Active,4.11,0.21
0.724270860768939,Irreversibly Silent,4.11,0.21
0.12532816461654667,Active,4.11,0.31
0.724270860768939,Irreversibly Silent,4.11,0.31
0.13619561341466419,Active,4.11,0.41
0.724270860768939,Irreversibly Silent,4.11,0.41
0.14627781952491994,Active,4.11,0.51
0.724270860768939,Irreversibly Silent,4.11,0.51
0.15563152034288233,Active,4.11,0.61
0.724270860768939,Irreversibly Silent,4.11,0.61
0.1643093531960724,Active,4.11,0.71
0.724270860768939,Irreversibly Silent,4.11,0.71
0.17236014940043876,Active,4.11,0.81
0.724270860768939,Irreversibly Silent,4.11,0.81
0.17982923222449881,Active,4.11,0.91
0.724270860768939,Irreversibly Silent,4.11,0.91
0.18675862502450097,Active,4.11,1.01
0.724270860768939,Irreversibly Silent,4.11,1.01
0.19318732266156283,Active,4.11,1.11
0.724270860768939,Irreversibly Silent,4.11,1.11
0.19915149807379112,Active,4.11,1.21
0.724270860768939,Irreversibly Silent,4.11,1.21
0.20468471131386554,Active,4.11,1.31
0.724270860768939,Irreversibly Silent,4.11,1.31
0.20981813398798713,Active,4.11,1.41
0.724270860768939,Irreversibly Silent,4.11,1.41
0.21458063331676439,Active,4.11,1.51
0.724270860768939,Irreversibly Silent,4.11,1.51
0.2189990099303697,Active,4.11,1.61
0.724270860768939,Irreversibly Silent,4.11,1.61
0.22309812470855975,Active,4.11,1.71
0.724270860768939,Irreversibly Silent,4.11,1.71
0.2269010340434308,Active,4.11,1.81
0.724270860768939,Irreversibly Silent,4.11,1.81
0.23042913715918595,Active,4.11,1.91
0.724270860768939,Irreversibly Silent,4.11,1.91
0.2337023573762575,Active,4.11,2.01
0.724270860768939,Irreversibly Silent,4.11,2.01
0.23673906603417602,Active,4.11,2.11
0.724270860768939,Irreversibly Silent,4.11,2.11
0.23955635198988995,Active,4.11,2.21
0.724270860768939,Irreversibly Silent,4.11,2.21
0.24217006724351864,Active,4.11,2.31
0.724270860768939,Irreversibly Silent,4.11,2.31
0.24459491317243157,Active,4.11,2.41
0.724270860768939,Irreversibly Silent,4.11,2.41
0.24684451829292386,Active,4.11,2.51
0.724270860768939,Irreversibly Silent,4.11,2.51
0.24893156695449675,Active,4.11,2.61
0.724270860768939,Irreversibly Silent,4.11,2.61
0.25086786609953726,Active,4.11,2.71
0.724270860768939,Irreversibly Silent,4.11,2.71
0.2526642549473539,Active,4.11,2.81
0.724270860768939,Irreversibly Silent,4.11,2.81
0.25433084242348075,Active,4.11,2.91
0.724270860768939,Irreversibly Silent,4.11,2.91
0.2558770055456041,Active,4.11,3.01
0.724270860768939,Irreversibly Silent,4.11,3.01
0.2573114402370662,Active,4.11,3.11
0.724270860768939,Irreversibly Silent,4.11,3.11
0.2586422070669835,Active,4.11,3.21
0.724270860768939,Irreversibly Silent,4.11,3.21
0.25987677191697944,Active,4.11,3.31
0.724270860768939,Irreversibly Silent,4.11,3.31
0.26102217579653686,Active,4.11,3.41
0.724270860768939,Irreversibly Silent,4.11,3.41
0.26208484969596435,Active,4.11,3.51
0.724270860768939,Irreversibly Silent,4.11,3.51
0.2630707383993568,Active,4.11,3.61
0.724270860768939,Irreversibly Silent,4.11,3.61
0.2639853896796663,Active,4.11,3.71
0.724270860768939,Irreversibly Silent,4.11,3.71
0.26483394932627985,Active,4.11,3.81
0.724270860768939,Irreversibly Silent,4.11,3.81
0.2656211888013982,Active,4.11,3.91
0.724270860768939,Irreversibly Silent,4.11,3.91
0.26635153004560586,Active,4.11,4.01
0.724270860768939,Irreversibly Silent,4.11,4.01
0.2670290674326343,Active,4.11,4.11
0.724270860768939,Irreversibly Silent,4.11,4.11
0.2676576378578599,Active,4.11,4.21
0.724270860768939,Irreversibly Silent,4.11,4.21
0.26824085640663214,Active,4.11,4.31
0.724270860768939,Irreversibly Silent,4.11,4.31
0.2687819335984495,Active,4.11,4.41
0.724270860768939,Irreversibly Silent,4.11,4.41
0.2692839142858321,Active,4.11,4.51
0.724270860768939,Irreversibly Silent,4.11,4.51
0.26974962290018883,Active,4.11,4.61
0.724270860768939,Irreversibly Silent,4.11,4.61
0.27018167878312416,Active,4.11,4.71
0.724270860768939,Irreversibly Silent,4.11,4.71
0.27058250999759087,Active,4.11,4.81
0.724270860768939,Irreversibly Silent,4.11,4.81
0.27095436561888875,Active,4.11,4.91
0.724270860768939,Irreversibly Silent,4.11,4.91
0.2712993265055087,Active,4.11,5.01
0.724270860768939,Irreversibly Silent,4.11,5.01
0.08442182087415592,Active,4.21,0.01
0.7335979493098196,Irreversibly Silent,4.21,0.01
0.0975710778359969,Active,4.21,0.11
0.7335979493098196,Irreversibly Silent,4.21,0.11
0.10977021533086648,Active,4.21,0.21
0.7335979493098196,Irreversibly Silent,4.21,0.21
0.12108788549040349,Active,4.21,0.31
0.7335979493098196,Irreversibly Silent,4.21,0.31
0.1315877792171546,Active,4.21,0.41
0.7335979493098196,Irreversibly Silent,4.21,0.41
0.14132898846162328,Active,4.21,0.51
0.7335979493098196,Irreversibly Silent,4.21,0.51
0.1503663316663859,Active,4.21,0.61
0.7335979493098196,Irreversibly Silent,4.21,0.61
0.15875066587842945,Active,4.21,0.71
0.7335979493098196,Irreversibly Silent,4.21,0.71
0.16652917085040295,Active,4.21,0.81
0.7335979493098196,Irreversibly Silent,4.21,0.81
0.17374563695521572,Active,4.21,0.91
0.7335979493098196,Irreversibly Silent,4.21,0.91
0.18044066624428018,Active,4.21,1.01
0.7335979493098196,Irreversibly Silent,4.21,1.01
0.18665193470913363,Active,4.21,1.11
0.7335979493098196,Irreversibly Silent,4.21,1.11
0.19241439186261186,Active,4.21,1.21
0.7335979493098196,Irreversibly Silent,4.21,1.21
0.19776046267217226,Active,4.21,1.31
0.7335979493098196,Irreversibly Silent,4.21,1.31
0.2027202645123788,Active,4.21,1.41
0.7335979493098196,Irreversibly Silent,4.21,1.41
0.2073216882476917,Active,4.21,1.51
0.7335979493098196,Irreversibly Silent,4.21,1.51
0.21159062806796378,Active,4.21,1.61
0.7335979493098196,Irreversibly Silent,4.21,1.61
0.21555110402075686,Active,4.21,1.71
0.7335979493098196,Irreversibly Silent,4.21,1.71
0.21922539270153205,Active,4.21,1.81
0.7335979493098196,Irreversibly Silent,4.21,1.81
0.2226341694811081,Active,4.21,1.91
0.7335979493098196,Irreversibly Silent,4.21,1.91
0.22579668398618688,Active,4.21,2.01
0.7335979493098196,Irreversibly Silent,4.21,2.01
0.22873068614376993,Active,4.21,2.11
0.7335979493098196,Irreversibly Silent,4.21,2.11
0.23145268683866,Active,4.21,2.21
0.7335979493098196,Irreversibly Silent,4.21,2.21
0.23397800193382146,Active,4.21,2.31
0.7335979493098196,Irreversibly Silent,4.21,2.31
0.23632083559002315,Active,4.21,2.41
0.7335979493098196,Irreversibly Silent,4.21,2.41
0.23849435540030725,Active,4.21,2.51
0.7335979493098196,Irreversibly Silent,4.21,2.51
0.24051081649082373,Active,4.21,2.61
0.7335979493098196,Irreversibly Silent,4.21,2.61
0.242381626806301,Active,4.21,2.71
0.7335979493098196,Irreversibly Silent,4.21,2.71
0.24411725882178104,Active,4.21,2.81
0.7335979493098196,Irreversibly Silent,4.21,2.81
0.2457274795635955,Active,4.21,2.91
0.7335979493098196,Irreversibly Silent,4.21,2.91
0.2472213489070062,Active,4.21,3.01
0.7335979493098196,Irreversibly Silent,4.21,3.01
0.24860726867311608,Active,4.21,3.11
0.7335979493098196,Irreversibly Silent,4.21,3.11
0.24989302682458867,Active,4.21,3.21
0.7335979493098196,Irreversibly Silent,4.21,3.21
0.2510858367601766,Active,4.21,3.31
0.7335979493098196,Irreversibly Silent,4.21,3.31
0.2521925008943868,Active,4.21,3.41
0.7335979493098196,Irreversibly Silent,4.21,3.41
0.253219233418643,Active,4.21,3.51
0.7335979493098196,Irreversibly Silent,4.21,3.51
0.2541717777486723,Active,4.21,3.61
0.7335979493098196,Irreversibly Silent,4.21,3.61
0.25505549402428185,Active,4.21,3.71
0.7335979493098196,Irreversibly Silent,4.21,3.71
0.25587535400003775,Active,4.21,3.81
0.7335979493098196,Irreversibly Silent,4.21,3.81
0.2566359677681378,Active,4.21,3.91
0.7335979493098196,Irreversibly Silent,4.21,3.91
0.25734160772741244,Active,4.21,4.01
0.7335979493098196,Irreversibly Silent,4.21,4.01
0.2579962297984551,Active,4.21,4.11
0.7335979493098196,Irreversibly Silent,4.21,4.11
0.2586035405558366,Active,4.21,4.21
0.7335979493098196,Irreversibly Silent,4.21,4.21
0.2591670337094547,Active,4.21,4.31
0.7335979493098196,Irreversibly Silent,4.21,4.31
0.2596898107951933,Active,4.21,4.41
0.7335979493098196,Irreversibly Silent,4.21,4.41
0.26017481368461104,Active,4.21,4.51
0.7335979493098196,Irreversibly Silent,4.21,4.51
0.26062477128484024,Active,4.21,4.61
0.7335979493098196,Irreversibly Silent,4.21,4.61
0.261042214352784,Active,4.21,4.71
0.7335979493098196,Irreversibly Silent,4.21,4.71
0.2614294888410104,Active,4.21,4.81
0.7335979493098196,Irreversibly Silent,4.21,4.81
0.2617887677753439,Active,4.21,4.91
0.7335979493098196,Irreversibly Silent,4.21,4.91
0.2621220616641542,Active,4.21,5.01
0.7335979493098196,Irreversibly Silent,4.21,5.01
0.08156515398803227,Active,4.31,0.01
0.7426095405789535,Irreversibly Silent,4.31,0.01
0.09426967757210544,Active,4.31,0.11
0.7426095405789535,Irreversibly Silent,4.31,0.11
0.10605621657265218,Active,4.31,0.21
0.7426095405789535,Irreversibly Silent,4.31,0.21
0.11699110117308376,Active,4.31,0.31
0.7426095405789535,Irreversibly Silent,4.31,0.31
0.12713586812534206,Active,4.31,0.41
0.7426095405789535,Irreversibly Silent,4.31,0.41
0.13654761077692787,Active,4.31,0.51
0.7426095405789535,Irreversibly Silent,4.31,0.51
0.1452792935038059,Active,4.31,0.61
0.7426095405789535,Irreversibly Silent,4.31,0.61
0.15338005326981444,Active,4.31,0.71
0.7426095405789535,Irreversibly Silent,4.31,0.71
0.16089547410932334,Active,4.31,0.81
0.7426095405789535,Irreversibly Silent,4.31,0.81
0.1678678653320886,Active,4.31,0.91
0.7426095405789535,Irreversibly Silent,4.31,0.91
0.17433645574387335,Active,4.31,1.01
0.7426095405789535,Irreversibly Silent,4.31,1.01
0.1803376470621345,Active,4.31,1.11
0.7426095405789535,Irreversibly Silent,4.31,1.11
0.1859052067426352,Active,4.31,1.21
0.7426095405789535,Irreversibly Silent,4.31,1.21
0.19107046304878972,Active,4.31,1.31
0.7426095405789535,Irreversibly Silent,4.31,1.31
0.19586251477061256,Active,4.31,1.41
0.7426095405789535,Irreversibly Silent,4.31,1.41
0.20030830943040945,Active,4.31,1.51
0.7426095405789535,Irreversibly Silent,4.31,1.51
0.20443286542756456,Active,4.31,1.61
0.7426095405789535,Irreversibly Silent,4.31,1.61
0.2082593904088541,Active,4.31,1.71
0.7426095405789535,Irreversibly Silent,4.31,1.71
0.21180940754068184,Active,4.31,1.81
0.7426095405789535,Irreversibly Silent,4.31,1.81
0.21510289281655134,Active,4.31,1.91
0.7426095405789535,Irreversibly Silent,4.31,1.91
0.21815844494924042,Active,4.31,2.01
0.7426095405789535,Irreversibly Silent,4.31,2.01
0.22099321346532427,Active,4.31,2.11
0.7426095405789535,Irreversibly Silent,4.31,2.11
0.2236231508206766,Active,4.31,2.21
0.7426095405789535,Irreversibly Silent,4.31,2.21
0.2260630548697353,Active,4.31,2.31
0.7426095405789535,Irreversibly Silent,4.31,2.31
0.22832664936925362,Active,4.31,2.41
0.7426095405789535,Irreversibly Silent,4.31,2.41
0.23042665657439398,Active,4.31,2.51
0.7426095405789535,Irreversibly Silent,4.31,2.51
0.23237491690175338,Active,4.31,2.61
0.7426095405789535,Irreversibly Silent,4.31,2.61
0.23418245278947797,Active,4.31,2.71
0.7426095405789535,Irreversibly Silent,4.31,2.71
0.23585938236938414,Active,4.31,2.81
0.7426095405789535,Irreversibly Silent,4.31,2.81
0.2374151423293811,Active,4.31,2.91
0.7426095405789535,Irreversibly Silent,4.31,2.91
0.23885848612597,Active,4.31,3.01
0.7426095405789535,Irreversibly Silent,4.31,3.01
0.24019753142260294,Active,4.31,3.11
0.7426095405789535,Irreversibly Silent,4.31,3.11
0.24143980279322205,Active,4.31,3.21
0.7426095405789535,Irreversibly Silent,4.31,3.21
0.24259226969097875,Active,4.31,3.31
0.7426095405789535,Irreversibly Silent,4.31,3.31
0.24366150400385456,Active,4.31,3.41
0.7426095405789535,Irreversibly Silent,4.31,3.41
0.24465351045403128,Active,4.31,3.51
0.7426095405789535,Irreversibly Silent,4.31,3.51
0.24557383789825346,Active,4.31,3.61
0.7426095405789535,Irreversibly Silent,4.31,3.61
0.24642766518769713,Active,4.31,3.71
0.7426095405789535,Irreversibly Silent,4.31,3.71
0.24721979592680818,Active,4.31,3.81
0.7426095405789535,Irreversibly Silent,4.31,3.81
0.24795468429423131,Active,4.31,3.91
0.7426095405789535,Irreversibly Silent,4.31,3.91
0.2486364582035256,Active,4.31,4.01
0.7426095405789535,Irreversibly Silent,4.31,4.01
0.2492689398036667,Active,4.31,4.11
0.7426095405789535,Irreversibly Silent,4.31,4.11
0.24985570975602617,Active,4.31,4.21
0.7426095405789535,Irreversibly Silent,4.31,4.21
0.25040014449771403,Active,4.31,4.31
0.7426095405789535,Irreversibly Silent,4.31,4.31
0.2509052402666867,Active,4.31,4.41
0.7426095405789535,Irreversibly Silent,4.31,4.41
0.25137383943567515,Active,4.31,4.51
0.7426095405789535,Irreversibly Silent,4.31,4.51
0.25180857861752576,Active,4.31,4.61
0.7426095405789535,Irreversibly Silent,4.31,4.61
0.2522119029797698,Active,4.31,4.71
0.7426095405789535,Irreversibly Silent,4.31,4.71
0.2525860791409865,Active,4.31,4.81
0.7426095405789535,Irreversibly Silent,4.31,4.81
0.2529332066489622,Active,4.31,4.91
0.7426095405789535,Irreversibly Silent,4.31,4.91
0.2532552280406434,Active,4.31,5.01
0.7426095405789535,Irreversibly Silent,4.31,5.01
0.07880534108368076,Active,4.41,0.01
0.7513163362875694,Irreversibly Silent,4.41,0.01
0.09108015642351162,Active,4.41,0.11
0.7513163362875694,Irreversibly Silent,4.41,0.11
0.1024680363994932,Active,4.41,0.21
0.7513163362875694,Irreversibly Silent,4.41,0.21
0.11303306769287158,Active,4.41,0.31
0.7513163362875694,Irreversibly Silent,4.41,0.31
0.12283470568206385,Active,4.41,0.41
0.7513163362875694,Irreversibly Silent,4.41,0.41
0.13192811263356233,Active,4.41,0.51
0.7513163362875694,Irreversibly Silent,4.41,0.51
0.1403644614955879,Active,4.41,0.61
0.7513163362875694,Irreversibly Silent,4.41,0.61
0.14819122726113834,Active,4.41,0.71
0.7513163362875694,Irreversibly Silent,4.41,0.71
0.15545245215691406,Active,4.41,0.81
0.7513163362875694,Irreversibly Silent,4.41,0.81
0.16218901446673967,Active,4.41,0.91
0.7513163362875694,Irreversibly Silent,4.41,0.91
0.16843881614521528,Active,4.41,1.01
0.7513163362875694,Irreversibly Silent,4.41,1.01
0.17423702768655067,Active,4.41,1.11
0.7513163362875694,Irreversibly Silent,4.41,1.11
0.17961627442477696,Active,4.41,1.21
0.7513163362875694,Irreversibly Silent,4.41,1.21
0.18460682497071546,Active,4.41,1.31
0.7513163362875694,Irreversibly Silent,4.41,1.31
0.1892367939426433,Active,4.41,1.41
0.7513163362875694,Irreversibly Silent,4.41,1.41
0.19353221739098586,Active,4.41,1.51
0.7513163362875694,Irreversibly Silent,4.41,1.51
0.1975172675128877,Active,4.41,1.61
0.7513163362875694,Irreversibly Silent,4.41,1.61
0.20121436700099496,Active,4.41,1.71
0.7513163362875694,Irreversibly Silent,4.41,1.71
0.20464431104701394,Active,4.41,1.81
0.7513163362875694,Irreversibly Silent,4.41,1.81
0.20782639989457516,Active,4.41,1.91
0.7513163362875694,Irreversibly Silent,4.41,1.91
0.2107786033344786,Active,4.41,2.01
0.7513163362875694,Irreversibly Silent,4.41,2.01
0.21351749077668528,Active,4.41,2.11
0.7513163362875694,Irreversibly Silent,4.41,2.11
0.21605847511443854,Active,4.41,2.21
0.7513163362875694,Irreversibly Silent,4.41,2.21
0.21841585369437916,Active,4.41,2.31
0.7513163362875694,Irreversibly Silent,4.41,2.31
0.22060288609955464,Active,4.41,2.41
0.7513163362875694,Irreversibly Silent,4.41,2.41
0.2226318642929182,Active,4.41,2.51
0.7513163362875694,Irreversibly Silent,4.41,2.51
0.2245142279908938,Active,4.41,2.61
0.7513163362875694,Irreversibly Silent,4.41,2.61
0.22626062715131523,Active,4.41,2.71
0.7513163362875694,Irreversibly Silent,4.41,2.71
0.22788083753322755,Active,4.41,2.81
0.7513163362875694,Irreversibly Silent,4.41,2.81
0.2293839766464711,Active,4.41,2.91
0.7513163362875694,Irreversibly Silent,4.41,2.91
0.23077850188103777,Active,4.41,3.01
0.7513163362875694,Irreversibly Silent,4.41,3.01
0.2320722563429242,Active,4.41,3.11
0.7513163362875694,Irreversibly Silent,4.41,3.11
0.23327251011591985,Active,4.41,3.21
0.7513163362875694,Irreversibly Silent,4.41,3.21
0.23438599694933007,Active,4.41,3.31
0.7513163362875694,Irreversibly Silent,4.41,3.31
0.23541906599056223,Active,4.41,3.41
0.7513163362875694,Irreversibly Silent,4.41,3.41
0.23637751957277953,Active,4.41,3.51
0.7513163362875694,Irreversibly Silent,4.41,3.51
0.23726671856542186,Active,4.41,3.61
0.7513163362875694,Irreversibly Silent,4.41,3.61
0.23809166665579964,Active,4.41,3.71
0.7513163362875694,Irreversibly Silent,4.41,3.71
0.23885700497913423,Active,4.41,3.81
0.7513163362875694,Irreversibly Silent,4.41,3.81
0.23956703706802338,Active,4.41,3.91
0.7513163362875694,Irreversibly Silent,4.41,3.91
0.2402257512321898,Active,4.41,4.01
0.7513163362875694,Irreversibly Silent,4.41,4.01
0.24083684036851352,Active,4.41,4.11
0.7513163362875694,Irreversibly Silent,4.41,4.11
0.24140376347732373,Active,4.41,4.21
0.7513163362875694,Irreversibly Silent,4.41,4.21
0.24192978368772125,Active,4.41,4.31
0.7513163362875694,Irreversibly Silent,4.41,4.31
0.24241779549597095,Active,4.41,4.41
0.7513163362875694,Irreversibly Silent,4.41,4.41
0.2428705451375016,Active,4.41,4.51
0.7513163362875694,Irreversibly Silent,4.41,4.51
0.24329058004899842,Active,4.41,4.61
0.7513163362875694,Irreversibly Silent,4.41,4.61
0.24368026270022689,Active,4.41,4.71
0.7513163362875694,Irreversibly Silent,4.41,4.71
0.2440417830560582,Active,4.41,4.81
0.7513163362875694,Irreversibly Silent,4.41,4.81
0.24437716966869638,Active,4.41,4.91
0.7513163362875694,Irreversibly Silent,4.41,4.91
0.24468829940010678,Active,4.41,5.01
0.7513163362875694,Irreversibly Silent,4.41,5.01
0.07613905187086185,Active,4.51,0.01
0.759728635603126,Irreversibly Silent,4.51,0.01
0.08799868055320378,Active,4.51,0.11
0.759728635603126,Irreversibly Silent,4.51,0.11
0.09900137381214016,Active,4.51,0.21
0.759728635603126,Irreversibly Silent,4.51,0.21
0.10920905064380179,Active,4.51,0.31
0.759728635603126,Irreversibly Silent,4.51,0.31
0.11867915539114095,Active,4.51,0.41
0.759728635603126,Irreversibly Silent,4.51,0.41
0.12746498449871993,Active,4.51,0.51
0.759728635603126,Irreversibly Silent,4.51,0.51
0.1356159800266314,Active,4.51,0.61
0.759728635603126,Irreversibly Silent,4.51,0.61
0.14317801116178158,Active,4.51,0.71
0.759728635603126,Irreversibly Silent,4.51,0.71
0.15019363042709483,Active,4.51,0.81
0.759728635603126,Irreversibly Silent,4.51,0.81
0.15670233344072704,Active,4.51,0.91
0.759728635603126,Irreversibly Silent,4.51,0.91
0.16274074014576526,Active,4.51,1.01
0.759728635603126,Irreversibly Silent,4.51,1.01
0.16834283142121198,Active,4.51,1.11
0.759728635603126,Irreversibly Silent,4.51,1.11
0.17354012907631775,Active,4.51,1.21
0.759728635603126,Irreversibly Silent,4.51,1.21
